Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Dandan Sun,Chine,Women,Relais 3000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Chunlu Wang,Chine,Women,Relais 3000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Yang Yang (A),Chine,Women,Relais 3000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Yang Yang (S),Chine,Women,Relais 3000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Yulong An,Chine,Men,Relais 5000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Kai Feng,Chine,Men,Relais 5000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, JiaJun Li,Chine,Men,Relais 5000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Ye Yuan,Chine,Men,Relais 5000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Eric Bedard,Canada,Men,Relais 5000M,Or
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Derrick Campbell,Canada,Men,Relais 5000M,Or
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Francois Drolet,Canada,Men,Relais 5000M,Or
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Marc Gagnon,Canada,Men,Relais 5000M,Or
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Ji-Hoon Chae,"Corée, Sud",Men,Relais 5000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Dong-Sung Kim,"Corée, Sud",Men,Relais 5000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Ho-Eung Lee,"Corée, Sud",Men,Relais 5000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Jun-Hwan Lee,"Corée, Sud",Men,Relais 5000M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Hitoshi Uematsu,Japon,Men,500M,Bronze
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Takafumi Nishitani,Japon,Men,500M,Or
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Yulong An,Chine,Men,500M,Argent
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Lee-Kyung Chun,"Corée, Sud",Women,500M,Bronze
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Annie Perreault,Canada,Women,500M,Or
1998,Nagano,Patinage,Patinage de vitesse sur piste courte, Yang Yang (S),Chine,Women,500M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Rintje Ritsma,Pays-Bas,Men,10000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Gianni Romme,Pays-Bas,Men,10000M,Or
1998,Nagano,Patinage,Patinage de vitesse, Bob De Jong,Pays-Bas,Men,10000M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Hiroyasu Shimizu,Japon,Men,1000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Ids Postma,Pays-Bas,Men,1000M,Or
1998,Nagano,Patinage,Patinage de vitesse, Jan Bos,Pays-Bas,Men,1000M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Catriona Lemay Doan,Canada,Women,1000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Marianne Timmer,Pays-Bas,Women,1000M,Or
1998,Nagano,Patinage,Patinage de vitesse, Christine Witty,États-Unis,Women,1000M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Rintje Ritsma,Pays-Bas,Men,1500M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Adne Sondral,Norvège,Men,1500M,Or
1998,Nagano,Patinage,Patinage de vitesse, Ids Postma,Pays-Bas,Men,1500M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Christine Witty,États-Unis,Women,1500M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Marianne Timmer,Pays-Bas,Women,1500M,Or
1998,Nagano,Patinage,Patinage de vitesse, Gunda Niemann-Stirnemann,Allemagne,Women,1500M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Anna Friesinger-Postma,Allemagne,Women,3000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Gunda Niemann-Stirnemann,Allemagne,Women,3000M,Or
1998,Nagano,Patinage,Patinage de vitesse, Claudia Pechstein,Allemagne,Women,3000M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Bart Veldkamp,Belgique,Men,5000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Gianni Romme,Pays-Bas,Men,5000M,Or
1998,Nagano,Patinage,Patinage de vitesse, Rintje Ritsma,Pays-Bas,Men,5000M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Lyudmila Prokasheva,Kazakhstan,Women,5000M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Claudia Pechstein,Allemagne,Women,5000M,Or
1998,Nagano,Patinage,Patinage de vitesse, Gunda Niemann-Stirnemann,Allemagne,Women,5000M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Kevin Overland,Canada,Men,500M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Hiroyasu Shimizu,Japon,Men,500M,Or
1998,Nagano,Patinage,Patinage de vitesse, Jeremy Wotherspoon,Canada,Men,500M,Argent
1998,Nagano,Patinage,Patinage de vitesse, Tomomi Okazaki,Japon,Women,500M,Bronze
1998,Nagano,Patinage,Patinage de vitesse, Catriona Lemay Doan,Canada,Women,500M,Or
1998,Nagano,Patinage,Patinage de vitesse, Susan Auch,Canada,Women,500M,Argent
1998,Nagano,Ski,Ski alpin, Christian Mayer,Autriche,Men,Combiné alpin,Bronze
1998,Nagano,Ski,Ski alpin, Mario Reiter,Autriche,Men,Combiné alpin,Or
1998,Nagano,Ski,Ski alpin, Lasse Kjus,Norvège,Men,Combiné alpin,Argent
1998,Nagano,Ski,Ski alpin, Hilde Gerg,Allemagne,Women,Combiné alpin,Bronze
1998,Nagano,Ski,Ski alpin, Katja Seizinger,Allemagne,Women,Combiné alpin,Or
1998,Nagano,Ski,Ski alpin, Martina Ertl,Allemagne,Women,Combiné alpin,Argent
1998,Nagano,Ski,Ski alpin, Hannes Trinkl,Autriche,Men,Descente,Bronze
1998,Nagano,Ski,Ski alpin, Jean-Luc Cretier,France,Men,Descente,Or
1998,Nagano,Ski,Ski alpin, Lasse Kjus,Norvège,Men,Descente,Argent
1998,Nagano,Ski,Ski alpin, Florence Masnada,France,Women,Descente,Bronze
1998,Nagano,Ski,Ski alpin, Katja Seizinger,Allemagne,Women,Descente,Or
1998,Nagano,Ski,Ski alpin, Pernilla Wiberg,Suède,Women,Descente,Argent
1998,Nagano,Ski,Ski alpin, Michael Von Gruenigen,Suisse,Men,Slalom géant,Bronze
1998,Nagano,Ski,Ski alpin, Hermann Maier,Autriche,Men,Slalom géant,Or
1998,Nagano,Ski,Ski alpin, Stephan Eberharter,Autriche,Men,Slalom géant,Argent
1998,Nagano,Ski,Ski alpin, Katja Seizinger,Allemagne,Women,Slalom géant,Bronze
1998,Nagano,Ski,Ski alpin, Deborah Compagnoni,Italie,Women,Slalom géant,Or
1998,Nagano,Ski,Ski alpin, Alexandra Meissnitzer,Autriche,Women,Slalom géant,Argent
1998,Nagano,Ski,Ski alpin, Thomas Sykora,Autriche,Men,Slalom,Bronze
1998,Nagano,Ski,Ski alpin, Hans-Petter Buraas,Norvège,Men,Slalom,Or
1998,Nagano,Ski,Ski alpin, Ole Christian Furuseth,Norvège,Men,Slalom,Argent
1998,Nagano,Ski,Ski alpin, Zali Steggall,Australie,Women,Slalom,Bronze
1998,Nagano,Ski,Ski alpin, Hilde Gerg,Allemagne,Women,Slalom,Or
1998,Nagano,Ski,Ski alpin, Deborah Compagnoni,Italie,Women,Slalom,Argent
1998,Nagano,Ski,Ski alpin, Hermann Maier,Autriche,Men,Super-G,Or
1998,Nagano,Ski,Ski alpin, Hans Knauss,Autriche,Men,Super-G,Argent
1998,Nagano,Ski,Ski alpin, Didier Cuche,Suisse,Men,Super-G,Argent
1998,Nagano,Ski,Ski alpin, Alexandra Meissnitzer,Autriche,Women,Super-G,Bronze
1998,Nagano,Ski,Ski alpin, Picabo Street,États-Unis,Women,Super-G,Or
1998,Nagano,Ski,Ski alpin, Michaela Dorfmeister,Autriche,Women,Super-G,Argent
1998,Nagano,Ski,Ski de fond, Mika Myllylae,Finlande,Men,Poursuite 10KM,Bronze
1998,Nagano,Ski,Ski de fond, Björn Daehlie,Norvège,Men,Poursuite 10KM,Or
1998,Nagano,Ski,Ski de fond, Markus Gandler,Autriche,Men,Poursuite 10KM,Argent
1998,Nagano,Ski,Ski de fond, Anita Moen,Norvège,Women,15KM départ groupé,Bronze
1998,Nagano,Ski,Ski de fond, Olga Danilova,Russie,Women,15KM départ groupé,Or
1998,Nagano,Ski,Ski de fond, Larissa Lazutina,Russie,Women,15KM départ groupé,Argent
1998,Nagano,Ski,Ski de fond, Larissa Lazutina,Russie,Women,30KM,Bronze
1998,Nagano,Ski,Ski de fond, Julija Tchepalova,Russie,Women,30KM,Or
1998,Nagano,Ski,Ski de fond, Stefania Belmondo,Italie,Women,30KM,Argent
1998,Nagano,Ski,Ski de fond, Silvio Fauner,Italie,Men,30KM départ groupé,Bronze
1998,Nagano,Ski,Ski de fond, Mika Myllylae,Finlande,Men,30KM départ groupé,Or
1998,Nagano,Ski,Ski de fond, Erling Jevne,Norvège,Men,30KM départ groupé,Argent
1998,Nagano,Ski,Ski de fond, Jari Isometsa,Finlande,Men,Relais 4X10KM,Bronze
1998,Nagano,Ski,Ski de fond, Harri Kirvesniemi,Finlande,Men,Relais 4X10KM,Bronze
1998,Nagano,Ski,Ski de fond, Mika Myllylae,Finlande,Men,Relais 4X10KM,Bronze
1998,Nagano,Ski,Ski de fond, Sami Repo,Finlande,Men,Relais 4X10KM,Bronze
1998,Nagano,Ski,Ski de fond, Thomas Alsgaard,Norvège,Men,Relais 4X10KM,Or
1998,Nagano,Ski,Ski de fond, Björn Daehlie,Norvège,Men,Relais 4X10KM,Or
1998,Nagano,Ski,Ski de fond, Erling Jevne,Norvège,Men,Relais 4X10KM,Or
1998,Nagano,Ski,Ski de fond, Sture Sivertsen,Norvège,Men,Relais 4X10KM,Or
1998,Nagano,Ski,Ski de fond, Marco Albarello,Italie,Men,Relais 4X10KM,Argent
1998,Nagano,Ski,Ski de fond, Silvio Fauner,Italie,Men,Relais 4X10KM,Argent
1998,Nagano,Ski,Ski de fond, Fabio May,Italie,Men,Relais 4X10KM,Argent
1998,Nagano,Ski,Ski de fond, Fulvio Valbusa,Italie,Men,Relais 4X10KM,Argent
1998,Nagano,Ski,Ski de fond, Stefania Belmondo,Italie,Women,Relais 4X5KM,Bronze
1998,Nagano,Ski,Ski de fond, Manuela Di Centa,Italie,Women,Relais 4X5KM,Bronze
1998,Nagano,Ski,Ski de fond, Karin Moroder,Italie,Women,Relais 4X5KM,Bronze
1998,Nagano,Ski,Ski de fond, Gabriella Paruzzi,Italie,Women,Relais 4X5KM,Bronze
1998,Nagano,Ski,Ski de fond, Olga Danilova,Russie,Women,Relais 4X5KM,Or
1998,Nagano,Ski,Ski de fond, Nina Gavriljuk,Russie,Women,Relais 4X5KM,Or
1998,Nagano,Ski,Ski de fond, Larissa Lazutina,Russie,Women,Relais 4X5KM,Or
1998,Nagano,Ski,Ski de fond, Elena Vaelbe,Russie,Women,Relais 4X5KM,Or
1998,Nagano,Ski,Ski de fond, Marit Mikkelsplass,Norvège,Women,Relais 4X5KM,Argent
1998,Nagano,Ski,Ski de fond, Anita Moen,Norvège,Women,Relais 4X5KM,Argent
1998,Nagano,Ski,Ski de fond, Elin Nilsen,Norvège,Women,Relais 4X5KM,Argent
1998,Nagano,Ski,Ski de fond, Bente Skari,Norvège,Women,Relais 4X5KM,Argent
1998,Nagano,Ski,Ski de fond, Christian Hoffmann,Autriche,Men,50KM,Bronze
1998,Nagano,Ski,Ski de fond, Björn Daehlie,Norvège,Men,50KM,Or
1998,Nagano,Ski,Ski de fond, Niklas Jonsson,Suède,Men,50KM,Argent
1998,Nagano,Ski,Ski de fond, Bente Skari,Norvège,Women,5KM,Bronze
1998,Nagano,Ski,Ski de fond, Larissa Lazutina,Russie,Women,5KM,Or
1998,Nagano,Ski,Ski de fond, Katerina Neumannova,République tchèque,Women,5KM,Argent
1998,Nagano,Ski,Ski de fond, Vladimir Smirnov,Kazakhstan,Men,Combiné 10KM + 15KM Poursuite,Bronze
1998,Nagano,Ski,Ski de fond, Thomas Alsgaard,Norvège,Men,Combiné 10KM + 15KM Poursuite,Or
1998,Nagano,Ski,Ski de fond, Björn Daehlie,Norvège,Men,Combiné 10KM + 15KM Poursuite,Argent
1998,Nagano,Ski,Ski de fond, Katerina Neumannova,République tchèque,Women,Poursuite combinée 5KM + 10KM,Bronze
1998,Nagano,Ski,Ski de fond, Larissa Lazutina,Russie,Women,Poursuite combinée 5KM + 10KM,Or
1998,Nagano,Ski,Ski de fond, Olga Danilova,Russie,Women,Poursuite combinée 5KM + 10KM,Argent
1998,Nagano,Ski,Ski acrobatique, Dmitri Dashchinsky,Bélarus,Men,Aériens,Bronze
1998,Nagano,Ski,Ski acrobatique, Eric Bergoust,États-Unis,Men,Aériens,Or
1998,Nagano,Ski,Ski acrobatique, Sebastien Foucras,France,Men,Aériens,Argent
1998,Nagano,Ski,Ski acrobatique, Colette Brand,Suisse,Women,Aériens,Bronze
1998,Nagano,Ski,Ski acrobatique, Nikki Stone,États-Unis,Women,Aériens,Or
1998,Nagano,Ski,Ski acrobatique, Nannan Xu,Chine,Women,Aériens,Argent
1998,Nagano,Ski,Ski acrobatique, Sami Mustonen,Finlande,Men,Moguls,Bronze
1998,Nagano,Ski,Ski acrobatique, Jonny Moseley,États-Unis,Men,Moguls,Or
1998,Nagano,Ski,Ski acrobatique, Janne Lahtela,Finlande,Men,Moguls,Argent
1998,Nagano,Ski,Ski acrobatique, Kari Traa,Norvège,Women,Moguls,Bronze
1998,Nagano,Ski,Ski acrobatique, Tae Satoya,Japon,Women,Moguls,Or
1998,Nagano,Ski,Ski acrobatique, Tatjana Mittermayer,Allemagne,Women,Moguls,Argent
1998,Nagano,Ski,Combiné nordique, Valerij Stoljarov,Russie,Men,Individuel,Bronze
1998,Nagano,Ski,Combiné nordique, Bjarte Engen Vik,Norvège,Men,Individuel,Or
1998,Nagano,Ski,Combiné nordique, Samppa Lajunen,Finlande,Men,Individuel,Argent
1998,Nagano,Ski,Combiné nordique, Nicolas Bal,France,Men,Équipe,Bronze
1998,Nagano,Ski,Combiné nordique, Sylvain Guillaume,France,Men,Équipe,Bronze
1998,Nagano,Ski,Combiné nordique, Fabrice Guy,France,Men,Équipe,Bronze
1998,Nagano,Ski,Combiné nordique, Ludovic Roux,France,Men,Équipe,Bronze
1998,Nagano,Ski,Combiné nordique, Kenneth Braaten,Norvège,Men,Équipe,Or
1998,Nagano,Ski,Combiné nordique, Fred Boerre Lundberg,Norvège,Men,Équipe,Or
1998,Nagano,Ski,Combiné nordique, Halldor Skard,Norvège,Men,Équipe,Or
1998,Nagano,Ski,Combiné nordique, Bjarte Engen Vik,Norvège,Men,Équipe,Or
1998,Nagano,Ski,Combiné nordique, Samppa Lajunen,Finlande,Men,Équipe,Argent
1998,Nagano,Ski,Combiné nordique, Hannu Manninen,Finlande,Men,Équipe,Argent
1998,Nagano,Ski,Combiné nordique, Jari Mantila,Finlande,Men,Équipe,Argent
1998,Nagano,Ski,Combiné nordique, Tapio Nurmela,Finlande,Men,Équipe,Argent
1998,Nagano,Ski,Saut à ski, Masahiko Harada,Japon,Men,K120 Individuel (90M),Bronze
1998,Nagano,Ski,Saut à ski, Kazuyoshi Funaki,Japon,Men,K120 Individuel (90M),Or
1998,Nagano,Ski,Saut à ski, Jani Soininen,Finlande,Men,K120 Individuel (90M),Argent
1998,Nagano,Ski,Saut à ski, Martin Hoellwarth,Autriche,Men,Équipe K120 (90M),Bronze
1998,Nagano,Ski,Saut à ski, Stefan Horngacher,Autriche,Men,Équipe K120 (90M),Bronze
1998,Nagano,Ski,Saut à ski, Reinhard Schwarzenberger,Autriche,Men,Équipe K120 (90M),Bronze
1998,Nagano,Ski,Saut à ski, Andreas Widhoelzl,Autriche,Men,Équipe K120 (90M),Bronze
1998,Nagano,Ski,Saut à ski, Kazuyoshi Funaki,Japon,Men,Équipe K120 (90M),Or
1998,Nagano,Ski,Saut à ski, Masahiko Harada,Japon,Men,Équipe K120 (90M),Or
1998,Nagano,Ski,Saut à ski, Takanobu Okabe,Japon,Men,Équipe K120 (90M),Or
1998,Nagano,Ski,Saut à ski, Hiroya Saito,Japon,Men,Équipe K120 (90M),Or
1998,Nagano,Ski,Saut à ski, Sven Hannawald,Allemagne,Men,Équipe K120 (90M),Argent
1998,Nagano,Ski,Saut à ski, Hansjoerg Jaekle,Allemagne,Men,Équipe K120 (90M),Argent
1998,Nagano,Ski,Saut à ski, Martin Schmitt,Allemagne,Men,Équipe K120 (90M),Argent
1998,Nagano,Ski,Saut à ski, Dieter Thoma,Allemagne,Men,Équipe K120 (90M),Argent
1998,Nagano,Ski,Saut à ski, Andreas Widhoelzl,Autriche,Men,K90 Individual (70M),Bronze
1998,Nagano,Ski,Saut à ski, Jani Soininen,Finlande,Men,K90 Individual (70M),Or
1998,Nagano,Ski,Saut à ski, Kazuyoshi Funaki,Japon,Men,K90 Individual (70M),Argent
1998,Nagano,Ski,Snowboard, Ueli Kestenholz,Suisse,Men,Giant-Slalom,Bronze
1998,Nagano,Ski,Snowboard, Ross Rebagliati,Canada,Men,Giant-Slalom,Or
1998,Nagano,Ski,Snowboard, Thomas Prugger,Italie,Men,Giant-Slalom,Argent
1998,Nagano,Ski,Snowboard, Brigitte Koeck,Autriche,Women,Giant-Slalom,Bronze
1998,Nagano,Ski,Snowboard, Karine Ruby,France,Women,Giant-Slalom,Or
1998,Nagano,Ski,Snowboard, Heidi Maria Renoth,Allemagne,Women,Giant-Slalom,Argent
1998,Nagano,Ski,Snowboard, Ross Powers,États-Unis,Men,Half-Pipe,Bronze
1998,Nagano,Ski,Snowboard, Gian Simmen,Suisse,Men,Half-Pipe,Or
1998,Nagano,Ski,Snowboard, Daniel Franck,Norvège,Men,Half-Pipe,Argent
1998,Nagano,Ski,Snowboard, Shannon Dunn-Downing,États-Unis,Women,Half-Pipe,Bronze
1998,Nagano,Ski,Snowboard, Nicola Thost,Allemagne,Women,Half-Pipe,Or
1998,Nagano,Ski,Snowboard, Stine Brun Kjeldaas,Norvège,Women,Half-Pipe,Argent
2002,Salt Lake City,Biathlon,Biathlon, Wolfgang Perner,Autriche,Men,10KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Ole Einar Bjoerndalen,Norvège,Men,10KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Sven Fischer,Allemagne,Men,10KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Irina Nikoultchina,Bulgarie,Women,Poursuite 10KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Olga Pyleva,Russie,Women,Poursuite 10KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Kati Wilhelm,Allemagne,Women,Poursuite 10KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Ricco Gross,Allemagne,Men,12.5Km Poursuite,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Ole Einar Bjoerndalen,Norvège,Men,12.5Km Poursuite,Or
2002,Salt Lake City,Biathlon,Biathlon, Raphael Poiree,France,Men,12.5Km Poursuite,Argent
2002,Salt Lake City,Biathlon,Biathlon, Magdalena Forsberg,Suède,Women,15KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Andrea Henkel,Allemagne,Women,15KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Liv Grete Poiree,Norvège,Women,15KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Victor Maigourov,Russie,Men,20KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Ole Einar Bjoerndalen,Norvège,Men,20KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Frank Luck,Allemagne,Men,20KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Vincent Defrasne,France,Men,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Gilles Marguet,France,Men,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Raphael Poiree,France,Men,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Julien Robert,France,Men,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Frode Andresen,Norvège,Men,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Ole Einar Bjoerndalen,Norvège,Men,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Egil Gjelland,Norvège,Men,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Halvard Hanevold,Norvège,Men,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Sven Fischer,Allemagne,Men,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Ricco Gross,Allemagne,Men,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Frank Luck,Allemagne,Men,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Peter Sendel,Allemagne,Men,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Albina Akhatova,Russie,Women,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Svetlana Ishmouratova,Russie,Women,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Galina Koukleva,Russie,Women,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Olga Pyleva,Russie,Women,Relais 4X7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Katrin Apel,Allemagne,Women,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Uschi Disl,Allemagne,Women,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Andrea Henkel,Allemagne,Women,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Kati Wilhelm,Allemagne,Women,Relais 4X7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Gunn Margit Andreassen,Norvège,Women,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Liv Grete Poiree,Norvège,Women,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Ann Elen Skjelbreid,Norvège,Women,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Linda Tjoerhom,Norvège,Women,Relais 4X7.5KM,Argent
2002,Salt Lake City,Biathlon,Biathlon, Magdalena Forsberg,Suède,Women,7.5KM,Bronze
2002,Salt Lake City,Biathlon,Biathlon, Kati Wilhelm,Allemagne,Women,7.5KM,Or
2002,Salt Lake City,Biathlon,Biathlon, Uschi Disl,Allemagne,Women,7.5KM,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Mike Kohn,États-Unis,Men,Quatre hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Doug Sharp,États-Unis,Men,Quatre hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Brian Shimer,États-Unis,Men,Quatre hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Dan Steele,États-Unis,Men,Quatre hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Carsten Embach,Allemagne,Men,Quatre hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Enrico Kuehn,Allemagne,Men,Quatre hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Kevin Kuske,Allemagne,Men,Quatre hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Andre Lange,Allemagne,Men,Quatre hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Todd Hays,États-Unis,Men,Quatre hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Garrett Hines,États-Unis,Men,Quatre hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Randy Jones,États-Unis,Men,Quatre hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Bill Schuffenhauer,États-Unis,Men,Quatre hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Martin Annen,Suisse,Men,Deux hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Beat Hefti,Suisse,Men,Deux hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Christoph Langen,Allemagne,Men,Deux hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Markus Zimmermann,Allemagne,Men,Deux hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Steve Anderhub,Suisse,Men,Deux hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Christian Reich,Suisse,Men,Deux hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Susi-Lisa Erdmann,Allemagne,Women,Deux hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Nicole Herschmann,Allemagne,Women,Deux hommes,Bronze
2002,Salt Lake City,Bobsleigh,Bobsleigh, Jill Bakken,États-Unis,Women,Deux hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Vonetta Flowers,États-Unis,Women,Deux hommes,Or
2002,Salt Lake City,Bobsleigh,Bobsleigh, Ulrike Holzner,Allemagne,Women,Deux hommes,Argent
2002,Salt Lake City,Bobsleigh,Bobsleigh, Sandra Kiriasis,Allemagne,Women,Deux hommes,Argent
2002,Salt Lake City,Bobsleigh,Squelette, Gregor Staehli,Suisse,Men,Individuel,Bronze
2002,Salt Lake City,Bobsleigh,Squelette, Jim Shea,États-Unis,Men,Individuel,Or
2002,Salt Lake City,Bobsleigh,Squelette, Martin Rettl,Autriche,Men,Individuel,Argent
2002,Salt Lake City,Bobsleigh,Squelette, Alex Coomber,Royaume-Uni,Women,Individuel,Bronze
2002,Salt Lake City,Bobsleigh,Squelette, Tristan Gale,États-Unis,Women,Individuel,Or
